AccountId,Pricebook2Id,OwnerId,ContractId,ActivatedById,CompanyAuthorizedById,CompanyAuthorizedDate,CreatedById,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Status,StatusCode,OrderNumber,EffectiveDate,EndDate,TotalAmount,Description,CurrencyIsoCode,ActivatedDate,Type,OrderReferenceNumber,OriginalOrderId,IsReductionOrder,CustomerAuthorizedById,CustomerAuthorizedDate,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Name,PoDate,PoNumber,BillToContactId,ShipToContactId,CreatedDate,LastModifiedDate,IsDeleted,OpportunityId__c,id
35,,144,01cbb66a-0880-4b11-8771-bdb00b2ad834,61,64,2024-04-15,64,51,2024-03-30,2024-03-04,2024-04-08,Activated,Activated,ORD-28326,2024-06-03,2024-06-03,,,JPY,2024-06-03,Standard,,,,,,,,秋田県,,,,,,,,秋田県,,,,,,,,,,,,,0,536,168
35,,38,d7eb50a1-9227-4164-9c0b-c9dd618593b1,125,114,2024-05-27,17,167,2024-07-20,2024-05-04,2024-04-11,Activated,Completed,ORD-87728,2024-02-27,2024-02-27,,,JPY,2024-02-27,ReductionOrder,,,,,,,,秋田県,,,,,,,,秋田県,,,,,,,,,,,,,0,538,169
36,,85,32f963e7-ff99-403f-8286-689fb4841074,64,142,2024-07-13,237,227,2024-02-04,2024-08-06,2024-01-26,Activated,Activated,ORD-58240,2024-01-10,2024-01-10,,,JPY,2024-01-10,Standard,,,,,,,,鳥取県,,,,,,,,鳥取県,,,,,,,,,,,,,0,544,170
36,,239,23e34a00-8a6d-4552-bbee-065506d5f2d0,28,71,2024-04-27,69,243,2024-05-17,2024-03-22,2024-03-24,Completed,Canceled,ORD-06010,2024-02-03,2024-02-03,,,JPY,2024-02-03,ReductionOrder,,,,,,,,鳥取県,,,,,,,,鳥取県,,,,,,,,,,,,,0,547,171
36,,140,2ecfcf4d-36aa-4124-bdf3-e1c785f17b29,44,5,2024-08-05,169,92,2024-07-22,2024-06-21,2024-06-06,Canceled,Canceled,ORD-57184,2024-05-19,2024-05-19,,,JPY,2024-05-19,ReductionOrder,,,,,,,,鳥取県,,,,,,,,鳥取県,,,,,,,,,,,,,0,550,172
36,,130,2cfc0497-fc5a-4873-8696-0660e2a7628a,78,215,2024-06-10,154,70,2024-02-28,2024-04-24,2024-06-24,Draft,Activated,ORD-90839,2024-02-02,2024-02-02,,,JPY,2024-02-02,Standard,,,,,,,,鳥取県,,,,,,,,鳥取県,,,,,,,,,,,,,0,554,173
36,,119,c1d9bf21-23f3-49e3-a506-56f679ae8085,214,76,2024-05-05,24,165,2024-07-20,2024-03-04,2024-03-18,Draft,Activated,ORD-90626,2024-03-10,2024-03-10,,,JPY,2024-03-10,Standard,,,,,,,,鳥取県,,,,,,,,鳥取県,,,,,,,,,,,,,0,555,174
37,,218,2c518be0-fca3-43c3-a52e-2373ffe78296,68,90,2024-03-18,223,47,2024-04-27,2024-04-16,2024-07-23,Canceled,Draft,ORD-20220,2024-07-21,2024-07-21,,,JPY,2024-07-21,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,559,175
37,,39,c2c47369-565e-4cee-9bc0-3467a91c5552,244,215,2024-07-18,160,217,2024-06-30,2024-02-20,2024-06-06,Activated,Completed,ORD-32334,2024-02-03,2024-02-03,,,JPY,2024-02-03,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,560,176
37,,117,751db8e3-9e6c-4cef-855c-9e22245509e7,176,87,2024-01-14,15,208,2024-05-02,2024-04-22,2024-02-06,Completed,Activated,ORD-31562,2024-05-20,2024-05-20,,,JPY,2024-05-20,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,561,177
37,,219,b4cc74af-ae1d-4d7d-996d-898fd1af011d,187,193,2024-01-07,148,238,2024-04-01,2024-02-15,2024-04-24,Canceled,Canceled,ORD-97168,2024-03-06,2024-03-06,,,JPY,2024-03-06,ReductionOrder,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,563,178
37,,35,3ee2dd7f-2f71-46c2-85ee-0eac88a5a8c0,43,233,2024-04-28,50,137,2024-07-03,2024-04-07,2024-05-19,Canceled,Activated,ORD-13335,2024-07-26,2024-07-26,,,JPY,2024-07-26,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,565,179
37,,124,9d5c3d6f-70de-4aa4-8736-dbed3a62c611,134,204,2024-06-12,211,239,2024-06-24,2024-06-25,2024-01-06,Canceled,Draft,ORD-92537,2024-03-29,2024-03-29,,,JPY,2024-03-29,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,566,180
38,,55,bcb660e7-18ed-4684-9209-838d4af92086,126,28,2024-06-01,90,169,2024-04-25,2024-01-02,2024-06-25,Draft,Canceled,ORD-98505,2024-04-03,2024-04-03,,,JPY,2024-04-03,ReductionOrder,,,,,,,,埼玉県,,,,,,,,埼玉県,,,,,,,,,,,,,0,572,181
38,,224,d7b956c9-0a53-469e-a4e8-9196a30714da,250,83,2024-03-10,108,89,2024-05-25,2024-01-24,2024-03-23,Activated,Draft,ORD-89921,2024-01-24,2024-01-24,,,JPY,2024-01-24,ReductionOrder,,,,,,,,埼玉県,,,,,,,,埼玉県,,,,,,,,,,,,,0,576,182
38,,193,f17a6235-46ce-4c42-85f5-26ce62608174,193,190,2024-03-17,174,51,2024-05-23,2024-03-24,2024-03-15,Canceled,Canceled,ORD-80773,2024-01-02,2024-01-02,,,JPY,2024-01-02,ReductionOrder,,,,,,,,埼玉県,,,,,,,,埼玉県,,,,,,,,,,,,,0,586,183
38,,183,6a3f5a91-f2ee-48cb-8a3e-350e8cd417b0,255,240,2024-07-23,239,228,2024-04-08,2024-06-30,2024-06-17,Completed,Canceled,ORD-85174,2024-03-11,2024-03-11,,,JPY,2024-03-11,Standard,,,,,,,,埼玉県,,,,,,,,埼玉県,,,,,,,,,,,,,0,587,184
38,,147,ae66c1d6-401b-44cb-95cb-209f3482cd11,179,87,2024-06-25,121,3,2024-03-29,2024-04-30,2024-06-01,Activated,Draft,ORD-43237,2024-05-02,2024-05-02,,,JPY,2024-05-02,Standard,,,,,,,,埼玉県,,,,,,,,埼玉県,,,,,,,,,,,,,0,588,185
39,,231,f3a35e39-d8f2-4eae-88f8-9d2036f8b967,239,92,2024-02-21,26,246,2024-02-22,2024-07-11,2024-05-12,Activated,Activated,ORD-57175,2024-01-25,2024-01-25,,,JPY,2024-01-25,Standard,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,591,186
39,,82,b61e32d7-28f0-42cf-baeb-d76fbc2d85ae,38,117,2024-02-17,68,188,2024-04-03,2024-04-12,2024-03-04,Completed,Completed,ORD-94638,2024-06-04,2024-06-04,,,JPY,2024-06-04,Standard,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,595,187
40,,151,58deddf4-e8c0-4797-8d4e-09b9ff9d52d7,81,218,2024-01-07,164,175,2024-06-16,2024-02-10,2024-04-14,Activated,Canceled,ORD-19126,2024-04-29,2024-04-29,,,JPY,2024-04-29,Standard,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,601,188
40,,140,a4ea2963-352f-43e8-8e28-a438f65eaf33,120,243,2024-01-08,121,250,2024-06-18,2024-06-27,2024-01-06,Completed,Activated,ORD-02898,2024-02-04,2024-02-04,,,JPY,2024-02-04,Standard,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,602,189
41,,229,0dcf625e-334d-473e-880e-cd1d17b67d15,200,64,2024-06-25,143,133,2024-01-20,2024-01-03,2024-04-06,Canceled,Canceled,ORD-90340,2024-02-22,2024-02-22,,,JPY,2024-02-22,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,606,190
41,,78,e539f641-ffae-4b90-88a4-3d62044c1edb,47,111,2024-05-01,60,226,2024-05-20,2024-07-22,2024-07-30,Activated,Activated,ORD-31299,2024-05-03,2024-05-03,,,JPY,2024-05-03,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,611,191
41,,215,625113d9-cbb8-423b-9dc6-ea92d53b0e3d,24,28,2024-02-12,17,15,2024-03-11,2024-05-31,2024-02-28,Activated,Activated,ORD-88048,2024-03-29,2024-03-29,,,JPY,2024-03-29,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,612,192
41,,79,1e930997-50b7-46dc-bcbf-de46eee97387,206,55,2024-06-23,146,253,2024-07-23,2024-06-28,2024-03-03,Canceled,Canceled,ORD-68073,2024-01-17,2024-01-17,,,JPY,2024-01-17,ReductionOrder,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,623,193
42,,112,4384f2d8-6abb-4820-95f8-2c6f0e869f6b,86,146,2024-01-19,212,175,2024-01-14,2024-02-10,2024-04-09,Activated,Draft,ORD-44687,2024-01-11,2024-01-11,,,JPY,2024-01-11,ReductionOrder,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,626,194
42,,62,38b42975-1dd7-4928-973b-72ff0496cece,103,247,2024-03-11,133,250,2024-06-21,2024-04-09,2024-02-10,Completed,Draft,ORD-73315,2024-04-22,2024-04-22,,,JPY,2024-04-22,Standard,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,627,195
42,,159,6dff6e32-ab81-4978-9124-b6da7e842413,67,149,2024-06-19,224,119,2024-07-12,2024-06-04,2024-02-20,Canceled,Canceled,ORD-62364,2024-05-02,2024-05-02,,,JPY,2024-05-02,ReductionOrder,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,631,196
43,,240,2525885e-8486-4710-a98a-84d35a37f701,250,200,2024-06-19,69,96,2024-04-08,2024-02-03,2024-06-06,Activated,Draft,ORD-73106,2024-06-24,2024-06-24,,,JPY,2024-06-24,Standard,,,,,,,,宮崎県,,,,,,,,宮崎県,,,,,,,,,,,,,0,633,197
43,,99,678d3db4-8095-494f-b942-759d8eb985be,19,247,2024-06-17,155,97,2024-02-11,2024-06-21,2024-05-10,Activated,Completed,ORD-56544,2024-06-04,2024-06-04,,,JPY,2024-06-04,ReductionOrder,,,,,,,,宮崎県,,,,,,,,宮崎県,,,,,,,,,,,,,0,636,198
44,,199,6cfea40c-182f-4e18-8d9c-556ef70d286c,13,249,2024-01-12,237,144,2024-01-18,2024-04-12,2024-01-04,Completed,Draft,ORD-86511,2024-03-01,2024-03-01,,,JPY,2024-03-01,Standard,,,,,,,,福島県,,,,,,,,福島県,,,,,,,,,,,,,0,640,199
44,,126,a4e3a57f-5250-4ce6-b604-7797cc32b102,121,55,2024-07-14,145,242,2024-06-10,2024-01-30,2024-07-07,Canceled,Draft,ORD-55590,2024-04-23,2024-04-23,,,JPY,2024-04-23,ReductionOrder,,,,,,,,福島県,,,,,,,,福島県,,,,,,,,,,,,,0,642,200
44,,41,a5a4c316-7f11-4f1c-80c3-475b3eec7a77,175,96,2024-06-16,208,145,2024-04-04,2024-07-31,2024-01-14,Canceled,Activated,ORD-47362,2024-05-03,2024-05-03,,,JPY,2024-05-03,ReductionOrder,,,,,,,,福島県,,,,,,,,福島県,,,,,,,,,,,,,0,648,201
45,,110,73d341e2-b99f-427b-94e7-9400280a1e7a,227,239,2024-04-15,70,51,2024-01-27,2024-03-11,2024-02-02,Draft,Canceled,ORD-54766,2024-06-26,2024-06-26,,,JPY,2024-06-26,ReductionOrder,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,655,202
45,,158,10da5236-2785-4892-a50d-02c5a0093ba7,204,183,2024-02-22,99,52,2024-03-09,2024-01-20,2024-07-24,Canceled,Activated,ORD-83573,2024-07-05,2024-07-05,,,JPY,2024-07-05,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,660,203
45,,179,555c4e2f-e7c4-4047-9939-f0fa1a38eb95,39,131,2024-06-04,223,143,2024-04-05,2024-06-23,2024-02-23,Activated,Draft,ORD-52384,2024-06-19,2024-06-19,,,JPY,2024-06-19,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,661,204
45,,32,756327c4-b87d-4a13-881a-d46fe4076289,194,179,2024-08-01,122,235,2024-06-10,2024-04-23,2024-02-27,Completed,Canceled,ORD-74848,2024-04-10,2024-04-10,,,JPY,2024-04-10,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,662,205
45,,176,50c61490-9693-4b75-94e7-37e298880f64,93,139,2024-01-28,171,113,2024-01-15,2024-04-10,2024-08-03,Activated,Completed,ORD-44443,2024-01-20,2024-01-20,,,JPY,2024-01-20,ReductionOrder,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,666,206
45,,50,cb37236e-9ef4-4b58-972d-2f41d478ed10,217,179,2024-03-07,254,180,2024-03-17,2024-05-13,2024-07-31,Activated,Completed,ORD-20566,2024-01-06,2024-01-06,,,JPY,2024-01-06,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,670,207
45,,91,50c67c99-d53d-40ff-8339-b80158e8f776,143,22,2024-06-30,74,143,2024-02-21,2024-05-28,2024-03-04,Canceled,Canceled,ORD-31356,2024-01-26,2024-01-26,,,JPY,2024-01-26,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,673,208
45,,159,08e33732-8598-4e13-96a5-d3c66dc6f5fd,234,95,2024-05-11,107,164,2024-02-29,2024-01-11,2024-06-07,Canceled,Canceled,ORD-75709,2024-05-13,2024-05-13,,,JPY,2024-05-13,ReductionOrder,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,677,209
45,,80,b36850b3-a653-4fd1-a988-ea90cf6bb9c2,50,46,2024-01-20,148,197,2024-08-02,2024-05-16,2024-03-30,Canceled,Completed,ORD-62907,2024-04-14,2024-04-14,,,JPY,2024-04-14,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,680,210
45,,185,6288d406-4ea3-4815-a372-ac53e9b36cc8,225,18,2024-02-20,51,206,2024-07-10,2024-01-29,2024-07-16,Canceled,Canceled,ORD-72175,2024-07-01,2024-07-01,,,JPY,2024-07-01,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,681,211
45,,214,033232d5-92a5-443b-8792-ad0c3447a650,235,91,2024-06-21,67,7,2024-06-02,2024-05-13,2024-06-10,Draft,Activated,ORD-51242,2024-05-20,2024-05-20,,,JPY,2024-05-20,Standard,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,682,212
45,,137,737bc341-d71c-4524-982c-6b5e3fc8f97f,260,124,2024-02-06,44,254,2024-01-12,2024-05-28,2024-03-21,Activated,Activated,ORD-18916,2024-07-09,2024-07-09,,,JPY,2024-07-09,ReductionOrder,,,,,,,,大分県,,,,,,,,大分県,,,,,,,,,,,,,0,686,213
46,,215,23ab9734-17f3-49a7-9288-c47dbf628b16,227,31,2024-06-14,153,34,2024-05-18,2024-06-05,2024-05-18,Canceled,Canceled,ORD-00324,2024-03-18,2024-03-18,,,JPY,2024-03-18,ReductionOrder,,,,,,,,沖縄県,,,,,,,,沖縄県,,,,,,,,,,,,,0,695,214
46,,200,04d27ffa-2d80-4b90-a32d-fc53cd4cd51b,115,91,2024-03-07,196,224,2024-05-03,2024-04-16,2024-08-05,Activated,Activated,ORD-74085,2024-02-15,2024-02-15,,,JPY,2024-02-15,Standard,,,,,,,,沖縄県,,,,,,,,沖縄県,,,,,,,,,,,,,0,698,215
47,,117,fed18ccc-1b18-462a-a7fc-61f56f1e051e,204,33,2024-07-03,35,131,2024-06-16,2024-02-22,2024-07-04,Completed,Completed,ORD-38734,2024-02-11,2024-02-11,,,JPY,2024-02-11,ReductionOrder,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,706,216
47,,191,4a293d08-c74a-43a6-8804-764270edae32,230,16,2024-07-22,77,214,2024-05-16,2024-05-13,2024-02-08,Completed,Completed,ORD-91508,2024-01-22,2024-01-22,,,JPY,2024-01-22,ReductionOrder,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,710,217
47,,157,4f47625a-bd51-4be3-946b-0a5a1cf46802,205,226,2024-06-17,71,149,2024-06-09,2024-07-02,2024-04-15,Completed,Canceled,ORD-67677,2024-05-11,2024-05-11,,,JPY,2024-05-11,Standard,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,711,218
47,,217,aa0d04f2-0c9c-4faf-8532-c7f0a894e9a0,241,167,2024-04-22,176,112,2024-06-22,2024-03-15,2024-05-03,Draft,Completed,ORD-80748,2024-03-01,2024-03-01,,,JPY,2024-03-01,Standard,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,714,219
47,,111,41a401c8-4ec4-40b4-95aa-5b3c478cb379,35,251,2024-06-04,153,87,2024-02-24,2024-07-27,2024-04-08,Canceled,Canceled,ORD-21665,2024-01-03,2024-01-03,,,JPY,2024-01-03,ReductionOrder,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,717,220
47,,101,bbdf3097-0b7f-41a5-acdc-606bd8cfa4e9,179,168,2024-04-18,33,87,2024-07-18,2024-04-22,2024-06-01,Activated,Canceled,ORD-43033,2024-06-25,2024-06-25,,,JPY,2024-06-25,Standard,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,718,221
47,,192,fe432a94-44dc-4edc-8d03-dba7d22820b4,26,88,2024-03-16,168,128,2024-02-06,2024-04-25,2024-05-16,Draft,Completed,ORD-80019,2024-01-01,2024-01-01,,,JPY,2024-01-01,ReductionOrder,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,719,222
47,,197,544efd67-f6f1-4c14-a9e7-2a09b2f0da3b,219,150,2024-01-03,147,1,2024-01-12,2024-07-01,2024-02-28,Activated,Canceled,ORD-78295,2024-01-20,2024-01-20,,,JPY,2024-01-20,Standard,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,720,223
47,,241,f63bb648-69a8-47d8-a491-d71439a81dd7,1,69,2024-02-22,21,158,2024-01-07,2024-03-13,2024-06-22,Draft,Canceled,ORD-18727,2024-04-16,2024-04-16,,,JPY,2024-04-16,ReductionOrder,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,723,224
49,,12,5cdcc61d-ae1f-4e63-87b1-8c985ccf8ba2,211,253,2024-06-06,156,176,2024-06-06,2024-03-08,2024-01-31,Activated,Activated,ORD-32844,2024-05-20,2024-05-20,,,JPY,2024-05-20,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,732,225
49,,189,e11d4ecd-032e-4f98-aa0b-03e1cc5555db,165,221,2024-03-20,133,155,2024-04-16,2024-01-24,2024-06-15,Draft,Canceled,ORD-61857,2024-06-29,2024-06-29,,,JPY,2024-06-29,ReductionOrder,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,735,226
49,,141,526f3c9e-b01f-49aa-8867-1128d714b712,193,203,2024-05-23,53,83,2024-01-07,2024-01-27,2024-07-23,Activated,Draft,ORD-95149,2024-04-14,2024-04-14,,,JPY,2024-04-14,ReductionOrder,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,736,227
49,,28,4624d02e-3465-45cc-ba37-244f1ed76243,39,214,2024-04-05,194,50,2024-07-30,2024-04-08,2024-02-06,Completed,Canceled,ORD-15418,2024-02-15,2024-02-15,,,JPY,2024-02-15,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,738,228
49,,177,18acdc9c-6816-41fa-93e6-4b438a6d894a,184,105,2024-04-01,204,106,2024-05-08,2024-04-08,2024-07-14,Activated,Draft,ORD-59764,2024-06-14,2024-06-14,,,JPY,2024-06-14,ReductionOrder,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,739,229
49,,88,47f327d5-39ee-47eb-9f11-6d60178b5ecd,240,102,2024-04-14,249,137,2024-02-28,2024-03-06,2024-03-03,Activated,Canceled,ORD-47261,2024-07-08,2024-07-08,,,JPY,2024-07-08,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,740,230
49,,51,2f1b1f66-4d3f-4766-baa6-94b65801c221,20,19,2024-06-08,122,227,2024-06-05,2024-04-30,2024-04-08,Completed,Completed,ORD-01222,2024-01-11,2024-01-11,,,JPY,2024-01-11,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,744,231
49,,212,e24ae5c2-9466-4db1-8561-94553fc342fa,10,156,2024-06-21,9,229,2024-05-30,2024-04-25,2024-04-07,Canceled,Canceled,ORD-16785,2024-03-14,2024-03-14,,,JPY,2024-03-14,ReductionOrder,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,749,232
49,,35,a8f83102-e6da-472f-a4c9-045012263252,71,10,2024-04-16,163,147,2024-06-20,2024-05-15,2024-02-11,Draft,Completed,ORD-40673,2024-07-16,2024-07-16,,,JPY,2024-07-16,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,752,233
49,,207,0e610f29-de9c-4708-9a48-d78bbddf4e65,211,130,2024-07-16,57,29,2024-02-14,2024-03-13,2024-07-07,Canceled,Draft,ORD-08896,2024-06-07,2024-06-07,,,JPY,2024-06-07,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,756,234
50,,164,1e9c9301-3581-44fc-8604-1fbb18bce368,56,162,2024-06-10,134,44,2024-06-18,2024-06-17,2024-05-12,Draft,Activated,ORD-68394,2024-06-06,2024-06-06,,,JPY,2024-06-06,ReductionOrder,,,,,,,,群馬県,,,,,,,,群馬県,,,,,,,,,,,,,0,759,235
50,,133,c0e68cef-65a3-47d9-91d1-a6a19e5ed854,247,69,2024-05-16,76,35,2024-04-10,2024-06-25,2024-02-19,Canceled,Completed,ORD-95805,2024-04-28,2024-04-28,,,JPY,2024-04-28,Standard,,,,,,,,群馬県,,,,,,,,群馬県,,,,,,,,,,,,,0,763,236
50,,170,55467bf2-513f-48af-892d-5bc29b733ecb,25,238,2024-07-05,247,155,2024-04-24,2024-07-20,2024-01-05,Completed,Draft,ORD-80373,2024-05-29,2024-05-29,,,JPY,2024-05-29,Standard,,,,,,,,群馬県,,,,,,,,群馬県,,,,,,,,,,,,,0,767,237
50,,35,0248fa37-600d-49ee-ae33-88fe4cb0f07f,212,229,2024-04-17,126,56,2024-07-04,2024-01-28,2024-07-11,Draft,Draft,ORD-32254,2024-04-07,2024-04-07,,,JPY,2024-04-07,Standard,,,,,,,,群馬県,,,,,,,,群馬県,,,,,,,,,,,,,0,768,238
50,,209,0fc614ba-3b34-4fbd-ae6a-d6b5c9fc9345,73,65,2024-03-29,94,102,2024-04-05,2024-06-23,2024-04-06,Activated,Activated,ORD-51858,2024-06-15,2024-06-15,,,JPY,2024-06-15,ReductionOrder,,,,,,,,群馬県,,,,,,,,群馬県,,,,,,,,,,,,,0,773,239
50,,56,ec19d2c2-d0af-4a48-a186-2a36a768f66f,176,113,2024-01-24,46,81,2024-01-19,2024-03-10,2024-06-22,Canceled,Completed,ORD-53068,2024-04-14,2024-04-14,,,JPY,2024-04-14,Standard,,,,,,,,群馬県,,,,,,,,群馬県,,,,,,,,,,,,,0,774,240
51,,17,1e28f881-8219-4d80-a951-a3644d5d2269,209,48,2024-08-02,17,170,2024-04-25,2024-05-06,2024-02-27,Activated,Activated,ORD-58889,2024-02-07,2024-02-07,,,JPY,2024-02-07,ReductionOrder,,,,,,,,高知県,,,,,,,,高知県,,,,,,,,,,,,,0,775,241
51,,259,33194278-ab18-4803-9f3e-8c453511a6bc,115,63,2024-04-13,106,224,2024-01-11,2024-02-27,2024-01-01,Activated,Draft,ORD-87986,2024-01-01,2024-01-01,,,JPY,2024-01-01,ReductionOrder,,,,,,,,高知県,,,,,,,,高知県,,,,,,,,,,,,,0,781,242
51,,21,5bf9a01d-7b85-43aa-8a6a-2d577ad64ae0,50,162,2024-05-09,60,12,2024-05-03,2024-06-11,2024-02-21,Activated,Canceled,ORD-50756,2024-05-27,2024-05-27,,,JPY,2024-05-27,Standard,,,,,,,,高知県,,,,,,,,高知県,,,,,,,,,,,,,0,783,243
52,,231,035f3ae3-e754-4fb7-876d-5aa0c13875a2,184,49,2024-03-02,86,52,2024-01-28,2024-02-04,2024-02-08,Completed,Activated,ORD-62917,2024-05-30,2024-05-30,,,JPY,2024-05-30,Standard,,,,,,,,滋賀県,,,,,,,,滋賀県,,,,,,,,,,,,,0,793,244
54,,106,e98b561b-0221-49e4-8574-8fcda322c9ab,84,77,2024-08-03,204,238,2024-02-17,2024-07-03,2024-01-22,Completed,Completed,ORD-52937,2024-01-03,2024-01-03,,,JPY,2024-01-03,Standard,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,814,245
54,,31,9d950840-9b40-4e7d-adbb-34277d7495f0,112,73,2024-03-25,112,210,2024-07-25,2024-05-03,2024-03-07,Completed,Activated,ORD-08969,2024-02-14,2024-02-14,,,JPY,2024-02-14,Standard,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,816,246
54,,236,4e945e3f-dd3b-44ca-a572-011b996567be,67,133,2024-02-04,83,79,2024-01-14,2024-03-26,2024-05-03,Canceled,Activated,ORD-42843,2024-03-13,2024-03-13,,,JPY,2024-03-13,Standard,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,823,247
54,,87,fe4b80d4-8446-475b-bd2f-346bf6bbc3db,5,152,2024-07-15,247,31,2024-01-31,2024-01-18,2024-02-18,Canceled,Activated,ORD-83301,2024-03-17,2024-03-17,,,JPY,2024-03-17,ReductionOrder,,,,,,,,茨城県,,,,,,,,茨城県,,,,,,,,,,,,,0,829,248
55,,83,6197f220-15ba-4c6a-81a6-8dfcda705240,19,236,2024-03-14,128,189,2024-05-26,2024-04-24,2024-03-06,Canceled,Canceled,ORD-79639,2024-07-06,2024-07-06,,,JPY,2024-07-06,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,831,249
55,,65,441c6cd8-8ea1-4fa8-9099-d18fcf75567f,110,103,2024-04-21,230,104,2024-02-18,2024-02-14,2024-06-24,Draft,Completed,ORD-92884,2024-03-26,2024-03-26,,,JPY,2024-03-26,ReductionOrder,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,833,250
55,,227,dba539f7-07c4-4d07-9fbd-9ce01f4229b4,11,159,2024-05-10,90,60,2024-06-13,2024-05-07,2024-05-14,Draft,Draft,ORD-78624,2024-08-03,2024-08-03,,,JPY,2024-08-03,Standard,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,836,251
55,,140,ed28325a-a951-4f22-b0dd-300cdb2908f6,248,243,2024-04-17,237,134,2024-05-11,2024-05-27,2024-02-11,Canceled,Canceled,ORD-25049,2024-03-06,2024-03-06,,,JPY,2024-03-06,ReductionOrder,,,,,,,,長崎県,,,,,,,,長崎県,,,,,,,,,,,,,0,837,252
56,,38,7eef771c-0ab0-4512-aac8-056065e00a43,87,207,2024-06-10,158,249,2024-07-20,2024-08-06,2024-04-26,Activated,Canceled,ORD-51868,2024-07-05,2024-07-05,,,JPY,2024-07-05,ReductionOrder,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,840,253
