IsDeleted,AccountId,NextStep,PushCount,RecordTypeId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,LeadSource,IsWon,IsClosed,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,CurrencyIsoCode,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,Product2Id__c,id
0,49,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,80,,15,2024-01-27,Existing Customer - Replacement,Web,,1,Pipeline,Pipeline,9,1,,256,2024-06-21,232,2024-03-14,187,2024-01-17,2024-04-11,2024-06-28,2955,2014,叔父,JPY,268,2024-07-19,2024-04-15,1,1,,,6,748
0,49,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,60,,35,2024-03-14,New Customer,Partner,,1,Omitted,Omitted,16,0,,207,2024-01-11,27,2024-07-09,31,2024-06-15,2024-01-10,2024-02-01,1651,2007,ダイヤモンド,JPY,268,2024-01-14,2024-03-28,0,0,,,7,749
0,49,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,80,,40,2024-06-06,Existing Customer - Expansion,Web,,1,Closed,Closed,22,0,,119,2024-01-22,163,2024-06-01,258,2024-01-24,2024-06-04,2024-02-08,9428,2022,狭い,JPY,268,2024-05-12,2024-06-05,1,1,,,6,750
0,49,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,70,,50,2024-03-17,Existing Customer - Upgrade,Partner,,1,BestCase,Best Case,1,1,,234,2024-03-21,178,2024-05-16,185,2024-04-05,2024-03-09,2024-02-14,9338,1978,欠乏,JPY,270,2024-02-20,2024-05-27,0,1,,,3,751
0,49,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,20,,35,2024-07-16,New Customer,Web,,1,Omitted,Omitted,25,0,,224,2024-01-25,252,2024-01-18,222,2024-03-26,2024-01-02,2024-07-28,2912,1998,ハンマー,JPY,270,2024-05-09,2024-07-01,0,1,,,7,752
0,49,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,20,,40,2024-04-18,Existing Customer - Replacement,Web,,1,Closed,Closed,22,0,,257,2024-02-04,100,2024-05-24,44,2024-06-17,2024-06-28,2024-01-07,1092,1981,クール,JPY,271,2024-06-26,2024-06-06,0,1,,,1,753
0,49,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,70,,5,2024-04-05,Existing Customer - Upgrade,Partner,,1,Closed,Closed,10,0,,56,2024-05-10,168,2024-02-02,192,2024-06-18,2024-01-30,2024-06-30,210,2016,シュガー,JPY,271,2024-03-07,2024-05-07,0,0,,,7,754
0,49,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,50,,20,2024-02-01,Existing Customer - Expansion,Email,,1,Closed,Closed,20,0,,26,2024-01-27,253,2024-01-18,137,2024-01-25,2024-05-14,2024-07-25,9071,2018,花嫁,JPY,271,2024-07-28,2024-03-16,0,1,,,5,755
0,49,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,90,,35,2024-06-07,Existing Customer - Upgrade,Phone,,1,Closed,Closed,20,1,,166,2024-03-06,45,2024-03-07,185,2024-07-26,2024-07-26,2024-05-08,671,2014,楽しんで,JPY,271,2024-03-05,2024-02-18,0,0,,,7,756
0,49,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,30,,40,2024-06-26,New Customer,Referral,,1,Closed,Closed,17,1,,32,2024-01-22,211,2024-05-19,42,2024-02-24,2024-08-02,2024-01-31,2931,1999,リフト,JPY,271,2024-04-21,2024-04-03,0,0,,,12,757
0,49,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,30,,40,2024-07-21,Existing Customer - Upgrade,Referral,,1,BestCase,Best Case,11,1,,92,2024-01-24,36,2024-06-08,126,2024-05-06,2024-05-11,2024-07-05,5765,1998,合計,JPY,271,2024-04-06,2024-07-11,1,1,,,7,758
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,0,,5,2024-06-06,Existing Customer - Expansion,Web,,1,Pipeline,Pipeline,5,0,,217,2024-04-17,165,2024-07-23,139,2024-06-14,2024-03-26,2024-02-19,1612,1984,装置,JPY,272,2024-05-01,2024-03-04,1,1,,,4,759
0,50,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,20,,25,2024-03-06,New Customer,Email,,1,Omitted,Omitted,15,1,,30,2024-04-13,61,2024-01-27,192,2024-07-17,2024-05-09,2024-07-02,4280,1977,ログ,JPY,272,2024-04-30,2024-07-06,1,0,,,5,760
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,20,,35,2024-06-18,Existing Customer - Downgrade,Referral,,1,BestCase,Best Case,12,1,,104,2024-05-16,21,2024-01-03,186,2024-02-12,2024-01-04,2024-04-04,5133,1973,リニア,JPY,272,2024-02-08,2024-06-23,1,1,,,8,761
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,100,,25,2024-04-24,New Customer,Phone,,1,Commit,Commit,11,0,,177,2024-02-05,108,2024-08-01,91,2024-06-01,2024-03-21,2024-07-20,9812,1981,シェービング,JPY,273,2024-06-09,2024-02-17,1,0,,,9,762
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,20,,5,2024-04-28,Existing Customer - Upgrade,Email,,1,Pipeline,Pipeline,1,0,,106,2024-05-10,242,2024-02-16,240,2024-01-25,2024-02-21,2024-02-16,1385,2017,デフォルト,JPY,273,2024-06-14,2024-03-01,0,1,,,2,763
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,20,,5,2024-03-04,New Customer,Phone,,1,Commit,Commit,19,1,,4,2024-05-11,180,2024-08-04,238,2024-03-28,2024-05-06,2024-03-21,4985,2019,偏差,JPY,273,2024-05-14,2024-04-14,0,1,,,3,764
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,60,,40,2024-05-19,Existing Customer - Replacement,Email,,1,Commit,Commit,4,1,,237,2024-05-16,49,2024-05-27,26,2024-04-09,2024-05-22,2024-06-21,1163,2007,移動,JPY,273,2024-05-30,2024-03-17,1,1,,,2,765
0,50,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,30,,15,2024-01-20,Existing Customer - Downgrade,Email,,1,Pipeline,Pipeline,3,0,,97,2024-06-01,170,2024-04-27,145,2024-02-23,2024-01-21,2024-07-04,9365,1984,脊椎,JPY,274,2024-03-14,2024-06-08,1,1,,,3,766
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,40,,20,2024-05-29,Existing Customer - Expansion,Referral,,1,Closed,Closed,3,1,,241,2024-06-19,159,2024-07-07,218,2024-04-08,2024-05-13,2024-01-04,948,2000,カレッジ,JPY,274,2024-04-26,2024-06-11,0,1,,,4,767
0,50,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,50,,20,2024-04-07,Existing Customer - Expansion,Partner,,1,Commit,Commit,23,1,,245,2024-06-29,40,2024-03-31,95,2024-08-03,2024-07-31,2024-05-28,2644,1970,鉱山,JPY,274,2024-02-26,2024-02-01,0,1,,,4,768
0,50,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,70,,45,2024-04-01,New Customer,Partner,,1,Closed,Closed,24,0,,217,2024-04-12,169,2024-01-23,246,2024-03-14,2024-06-22,2024-02-04,546,1987,プラスチック,JPY,275,2024-04-21,2024-01-21,0,1,,,10,769
0,50,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,20,,30,2024-05-21,Existing Customer - Upgrade,Partner,,1,BestCase,Best Case,21,0,,232,2024-02-26,204,2024-02-02,70,2024-06-01,2024-07-06,2024-01-14,9985,1981,狭い,JPY,275,2024-03-10,2024-01-23,0,1,,,9,770
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,100,,30,2024-03-28,Existing Customer - Replacement,Email,,1,BestCase,Best Case,23,0,,138,2024-08-01,62,2024-02-27,49,2024-06-13,2024-02-22,2024-02-13,1502,2012,虐待,JPY,275,2024-08-05,2024-07-07,1,1,,,10,771
0,50,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,30,,20,2024-05-29,New Customer,Phone,,1,Commit,Commit,25,0,,171,2024-01-11,93,2024-05-21,183,2024-07-14,2024-03-27,2024-04-14,7844,2006,スペル,JPY,276,2024-04-16,2024-05-06,1,1,,,7,772
0,50,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,20,,20,2024-06-15,Existing Customer - Expansion,Referral,,1,Pipeline,Pipeline,7,0,,229,2024-05-14,249,2024-04-07,252,2024-05-29,2024-04-27,2024-03-05,9825,1980,コンペ,JPY,277,2024-02-07,2024-01-24,1,0,,,11,773
0,50,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,70,,10,2024-04-14,New Customer,Referral,,1,Omitted,Omitted,29,1,,61,2024-03-06,83,2024-06-16,164,2024-02-10,2024-05-09,2024-01-15,7478,1992,彼,JPY,277,2024-05-30,2024-06-07,0,1,,,11,774
0,51,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,60,,35,2024-02-07,Existing Customer - Expansion,Web,,1,Commit,Commit,8,0,,161,2024-02-02,152,2024-07-08,171,2024-05-10,2024-04-28,2024-02-15,170,1990,ホイール,JPY,278,2024-01-24,2024-01-19,0,1,,,8,775
0,51,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,35,2024-03-10,New Customer,Web,,1,BestCase,Best Case,30,1,,249,2024-03-28,216,2024-06-29,168,2024-03-29,2024-04-01,2024-05-02,6002,1995,動物,JPY,278,2024-01-30,2024-02-01,1,1,,,9,776
0,51,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,60,,40,2024-03-25,Existing Customer - Upgrade,Referral,,1,Pipeline,Pipeline,9,1,,97,2024-02-11,234,2024-04-09,44,2024-03-01,2024-04-23,2024-07-14,6473,2008,ノート,JPY,279,2024-02-26,2024-03-10,0,1,,,5,777
0,51,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,70,,30,2024-04-07,New Customer,Web,,1,Commit,Commit,27,1,,44,2024-05-23,37,2024-07-13,152,2024-06-29,2024-02-15,2024-06-20,1696,1974,差別する,JPY,279,2024-01-28,2024-07-05,1,1,,,12,778
0,51,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,50,,45,2024-07-18,Existing Customer - Replacement,Partner,,1,Pipeline,Pipeline,19,0,,232,2024-02-08,228,2024-05-16,63,2024-04-22,2024-07-29,2024-01-31,8260,1974,省略,JPY,280,2024-05-22,2024-06-22,1,0,,,4,779
0,51,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,0,,15,2024-02-16,Existing Customer - Upgrade,Partner,,1,Omitted,Omitted,2,1,,56,2024-04-08,14,2024-01-18,90,2024-02-15,2024-04-20,2024-02-03,6069,2019,ダッシュ,JPY,280,2024-04-02,2024-01-21,1,1,,,5,780
0,51,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,50,,15,2024-01-01,New Customer,Phone,,1,BestCase,Best Case,28,0,,224,2024-07-29,247,2024-04-25,136,2024-06-03,2024-08-04,2024-08-03,7298,2006,明らかにする,JPY,281,2024-08-05,2024-06-23,1,0,,,10,781
0,51,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,20,,45,2024-04-20,Existing Customer - Expansion,Phone,,1,Omitted,Omitted,10,1,,6,2024-06-10,240,2024-04-17,124,2024-04-16,2024-06-14,2024-06-20,752,1998,スキーム,JPY,281,2024-05-10,2024-03-12,1,0,,,7,782
0,51,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,0,,45,2024-05-27,New Customer,Web,,1,Closed,Closed,16,0,,51,2024-03-10,120,2024-02-21,233,2024-07-02,2024-03-23,2024-03-07,4242,2021,証言する,JPY,281,2024-07-30,2024-07-15,1,1,,,5,783
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,20,,5,2024-06-28,New Customer,Partner,,1,Omitted,Omitted,19,0,,103,2024-05-19,33,2024-07-01,199,2024-07-29,2024-08-04,2024-01-06,1881,2013,腐った,JPY,282,2024-08-03,2024-04-27,1,1,,,2,784
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,20,,25,2024-06-30,Existing Customer - Downgrade,Partner,,1,Closed,Closed,9,1,,174,2024-01-08,51,2024-05-26,153,2024-05-11,2024-02-20,2024-02-19,8729,2011,数字,JPY,282,2024-03-18,2024-01-09,1,1,,,10,785
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,60,,5,2024-04-28,Existing Customer - Replacement,Phone,,1,Closed,Closed,28,0,,259,2024-06-23,58,2024-06-30,51,2024-06-30,2024-04-15,2024-01-14,302,2012,リンク,JPY,282,2024-07-06,2024-02-16,0,1,,,8,786
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,60,,20,2024-05-30,Existing Customer - Upgrade,Phone,,1,Omitted,Omitted,14,1,,220,2024-06-13,61,2024-04-18,6,2024-07-11,2024-02-19,2024-03-20,2757,1970,編組,JPY,283,2024-01-14,2024-05-14,0,0,,,3,787
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,100,,25,2024-01-15,Existing Customer - Expansion,Phone,,1,Pipeline,Pipeline,15,1,,211,2024-01-22,113,2024-04-23,34,2024-04-29,2024-07-29,2024-05-07,6890,2024,持つ,JPY,283,2024-06-24,2024-04-02,1,0,,,6,788
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,70,,15,2024-06-01,Existing Customer - Expansion,Partner,,1,Omitted,Omitted,5,1,,46,2024-06-23,87,2024-02-02,74,2024-05-12,2024-07-13,2024-07-30,7011,1976,装置,JPY,283,2024-01-21,2024-04-21,1,1,,,5,789
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,80,,45,2024-07-20,Existing Customer - Downgrade,Web,,1,BestCase,Best Case,2,0,,110,2024-01-03,58,2024-04-13,201,2024-02-28,2024-04-02,2024-02-27,1518,2000,改善,JPY,283,2024-01-16,2024-07-25,0,0,,,5,790
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,100,,15,2024-05-07,Existing Customer - Downgrade,Partner,,1,Closed,Closed,9,0,,73,2024-05-31,175,2024-05-22,177,2024-07-28,2024-04-27,2024-05-06,4547,2007,インチ,JPY,284,2024-07-04,2024-03-11,0,0,,,11,791
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,0,,40,2024-02-15,Existing Customer - Downgrade,Phone,,1,Omitted,Omitted,30,1,,184,2024-02-18,148,2024-05-19,45,2024-03-08,2024-05-11,2024-03-31,2630,2014,今日,JPY,284,2024-07-03,2024-05-02,1,1,,,11,792
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,80,,35,2024-05-30,Existing Customer - Expansion,Phone,,1,Omitted,Omitted,2,0,,162,2024-07-13,51,2024-06-08,105,2024-05-07,2024-06-21,2024-07-13,3940,1999,月,JPY,284,2024-06-29,2024-03-02,1,0,,,12,793
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,0,,10,2024-05-06,Existing Customer - Expansion,Partner,,1,Pipeline,Pipeline,30,0,,140,2024-05-24,161,2024-03-14,236,2024-08-06,2024-05-02,2024-03-28,8567,1994,隠す,JPY,285,2024-06-08,2024-05-27,1,0,,,2,794
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,20,,10,2024-03-19,Existing Customer - Expansion,Web,,1,Closed,Closed,5,0,,113,2024-04-22,192,2024-01-09,18,2024-07-14,2024-02-04,2024-07-07,6013,2008,スキーム,JPY,285,2024-07-19,2024-05-04,0,1,,,5,795
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,30,,25,2024-07-18,Existing Customer - Upgrade,Referral,,1,Closed,Closed,25,0,,102,2024-06-04,160,2024-01-19,63,2024-06-29,2024-05-20,2024-03-28,2446,1990,大統領,JPY,285,2024-02-20,2024-05-27,0,0,,,12,796
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,60,,35,2024-02-19,New Customer,Partner,,1,Omitted,Omitted,21,1,,25,2024-05-07,84,2024-06-15,52,2024-08-03,2024-07-14,2024-03-17,9838,1995,ヒット,JPY,286,2024-04-01,2024-03-03,0,1,,,3,797
0,52,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,40,,20,2024-03-12,Existing Customer - Expansion,Web,,1,Closed,Closed,11,0,,204,2024-04-06,94,2024-02-02,67,2024-07-20,2024-07-15,2024-04-25,2101,1992,コーラス,JPY,286,2024-05-07,2024-06-21,0,0,,,9,798
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,10,,35,2024-03-13,Existing Customer - Upgrade,Phone,,1,Omitted,Omitted,9,0,,235,2024-08-01,55,2024-04-15,238,2024-02-02,2024-03-26,2024-06-25,9749,1979,運,JPY,286,2024-03-17,2024-02-20,1,0,,,12,799
0,52,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,100,,20,2024-04-02,New Customer,Referral,,1,Pipeline,Pipeline,26,1,,6,2024-06-13,254,2024-07-20,102,2024-02-07,2024-01-03,2024-05-26,185,1992,ノート,JPY,286,2024-02-06,2024-04-06,1,1,,,5,800
0,53,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,100,,15,2024-01-09,Existing Customer - Upgrade,Referral,,1,Pipeline,Pipeline,25,0,,174,2024-02-25,74,2024-05-23,165,2024-04-29,2024-05-05,2024-06-20,1445,1997,拡張,JPY,288,2024-07-09,2024-07-18,0,0,,,6,801
0,53,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,70,,40,2024-01-06,Existing Customer - Upgrade,Email,,1,Pipeline,Pipeline,18,0,,256,2024-04-26,48,2024-02-26,52,2024-05-08,2024-06-27,2024-07-14,5045,2015,楽しんで,JPY,289,2024-03-08,2024-03-23,0,0,,,10,802
0,53,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,70,,50,2024-02-16,New Customer,Web,,1,Pipeline,Pipeline,19,1,,76,2024-04-16,103,2024-07-30,178,2024-03-09,2024-07-26,2024-02-19,7070,2017,指名,JPY,289,2024-05-22,2024-08-02,1,0,,,6,803
0,53,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,0,,50,2024-06-30,New Customer,Phone,,1,Commit,Commit,24,0,,191,2024-03-21,154,2024-07-01,126,2024-07-09,2024-06-08,2024-01-03,2538,2012,パン,JPY,289,2024-07-11,2024-04-12,0,0,,,7,804
0,53,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,15,2024-03-16,Existing Customer - Upgrade,Email,,1,Commit,Commit,5,0,,110,2024-03-26,187,2024-05-16,131,2024-06-21,2024-05-25,2024-02-11,9140,1978,脊椎,JPY,290,2024-06-30,2024-06-24,1,0,,,10,805
0,53,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,100,,35,2024-02-13,Existing Customer - Upgrade,Referral,,1,BestCase,Best Case,25,0,,76,2024-02-12,210,2024-04-29,13,2024-03-08,2024-06-03,2024-05-11,3318,1984,教会,JPY,290,2024-07-17,2024-03-09,0,0,,,3,806
0,53,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,100,,45,2024-04-23,Existing Customer - Upgrade,Partner,,1,Pipeline,Pipeline,25,1,,29,2024-06-30,221,2024-06-11,145,2024-05-09,2024-02-11,2024-01-08,1790,1986,運,JPY,291,2024-03-03,2024-03-06,0,1,,,5,807
0,53,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,50,,10,2024-07-27,Existing Customer - Expansion,Phone,,1,BestCase,Best Case,30,1,,170,2024-05-08,250,2024-06-22,227,2024-02-11,2024-03-27,2024-05-12,782,2008,陶器,JPY,291,2024-05-28,2024-05-22,1,1,,,4,808
0,53,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,0,,35,2024-04-20,Existing Customer - Upgrade,Referral,,1,Pipeline,Pipeline,2,1,,139,2024-06-21,25,2024-06-21,136,2024-02-18,2024-03-23,2024-01-04,8464,2023,コンペ,JPY,291,2024-01-21,2024-07-25,0,0,,,5,809
0,53,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,60,,35,2024-02-18,Existing Customer - Upgrade,Email,,1,Pipeline,Pipeline,8,0,,1,2024-04-20,29,2024-06-18,200,2024-06-02,2024-03-11,2024-04-24,8389,2018,ダッシュ,JPY,291,2024-01-20,2024-01-06,0,0,,,2,810
0,53,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,20,,35,2024-02-27,Existing Customer - Upgrade,Partner,,1,Closed,Closed,8,1,,246,2024-03-06,248,2024-04-23,199,2024-04-10,2024-07-02,2024-04-12,8846,1985,合計,JPY,292,2024-05-24,2024-04-09,1,0,,,2,811
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,50,,50,2024-05-25,Existing Customer - Expansion,Partner,,1,Pipeline,Pipeline,6,0,,38,2024-04-13,211,2024-01-25,197,2024-01-10,2024-06-13,2024-07-22,3763,2010,チーズ,JPY,293,2024-05-19,2024-01-07,1,0,,,4,812
0,54,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,30,2024-06-12,Existing Customer - Upgrade,Web,,1,Pipeline,Pipeline,3,1,,200,2024-01-27,21,2024-03-17,36,2024-07-22,2024-01-17,2024-02-25,4397,1998,彼女,JPY,294,2024-07-28,2024-02-13,1,0,,,12,813
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,20,,25,2024-01-03,Existing Customer - Upgrade,Referral,,1,Closed,Closed,15,1,,43,2024-03-08,129,2024-04-27,228,2024-04-06,2024-02-12,2024-07-15,4000,1986,クルー,JPY,294,2024-05-16,2024-05-28,0,1,,,10,814
0,54,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,60,,5,2024-07-27,Existing Customer - Upgrade,Partner,,1,Closed,Closed,1,1,,81,2024-05-18,58,2024-01-25,155,2024-07-06,2024-07-15,2024-05-30,435,2019,目的,JPY,295,2024-03-21,2024-04-10,0,1,,,7,815
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,50,,10,2024-02-14,Existing Customer - Upgrade,Partner,,1,Commit,Commit,13,1,,126,2024-05-23,131,2024-04-19,105,2024-07-18,2024-07-01,2024-07-29,5476,1977,トス,JPY,296,2024-05-05,2024-06-13,0,1,,,8,816
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,40,,45,2024-01-18,Existing Customer - Upgrade,Web,,1,BestCase,Best Case,25,1,,209,2024-05-19,18,2024-06-27,14,2024-03-20,2024-06-25,2024-06-04,5195,1972,ベルベット,JPY,296,2024-01-22,2024-03-24,1,0,,,1,817
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,60,,50,2024-06-28,Existing Customer - Upgrade,Phone,,1,Omitted,Omitted,18,0,,135,2024-07-22,242,2024-03-20,28,2024-07-28,2024-06-15,2024-03-04,536,1990,発生する,JPY,296,2024-07-01,2024-04-04,0,0,,,7,818
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,70,,35,2024-06-19,New Customer,Partner,,1,BestCase,Best Case,14,1,,103,2024-06-28,168,2024-06-12,120,2024-04-15,2024-05-26,2024-06-04,7321,1991,日曜日,JPY,296,2024-05-21,2024-03-24,0,1,,,1,819
0,54,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,0,,5,2024-06-03,Existing Customer - Upgrade,Referral,,1,Commit,Commit,26,0,,141,2024-03-10,240,2024-03-27,45,2024-07-03,2024-08-03,2024-03-22,6133,1986,クロス,JPY,296,2024-02-18,2024-07-06,1,0,,,3,820
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,35,2024-03-09,Existing Customer - Downgrade,Web,,1,Commit,Commit,2,0,,129,2024-02-29,162,2024-03-16,26,2024-05-28,2024-03-30,2024-03-11,2467,2008,証言する,JPY,296,2024-06-16,2024-08-03,1,1,,,8,821
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,60,,10,2024-05-26,Existing Customer - Expansion,Partner,,1,Closed,Closed,17,1,,73,2024-03-18,131,2024-08-03,212,2024-03-13,2024-03-10,2024-03-12,8976,1994,電池,JPY,296,2024-05-31,2024-02-05,0,0,,,4,822
0,54,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,30,,45,2024-03-13,Existing Customer - Downgrade,Phone,,1,BestCase,Best Case,10,0,,3,2024-02-14,70,2024-03-07,205,2024-01-13,2024-07-11,2024-08-03,6816,1992,ジャーナル,JPY,296,2024-07-16,2024-03-26,1,0,,,3,823
0,54,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,0,,5,2024-03-30,Existing Customer - Upgrade,Web,,1,Commit,Commit,15,1,,246,2024-02-18,46,2024-05-30,56,2024-02-03,2024-07-23,2024-05-18,4803,2007,動物,JPY,297,2024-01-23,2024-04-13,0,0,,,3,824
